"","tdna001","tdna002","tdna003","tdna004","tdna005","tdna006","tdna007","tdna008","tdna009","tdna010","tdna011","tdna012","tdna013","tdna014","tdna015","tdna016","tdna017","tdna018","tdna019","tdna020","tdna021","tdna022","tdna023","tdna024","tdna025","tdna026","tdna027","tdna028","tdna029","tdna030","tdna031","tdna032","tdna033","tdna034","tdna035","tdna036","tdna037","tdna038","tdna039","tdna040","tdna041","tdna042","tdna044","tdna045","tdna046","tdna047","tdna048","tdna049","tdna050","tdna051","tdna052","tdna053","tdna054","tdna055","tdna056","tdna057"
"ASV11",0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.999918597481285,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.394248443996435,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.00471516786170602,0.988939655212523,0.988939655212523,0.00471516786170602,0.988939655212523,0.00471516786170602,0.394248443996435,0.999918597481285
"ASV12",0.978985733378831,0.978985733378831,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.978985733378831,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.203329639966302,0.00139628835220453,0.00139628835220453,0.203329639966302,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.00139628835220453,0.203329639966302,0.00139628835220453,0.00139628835220453,0.999882416410599,0.999882416410599,0.999882416410599,0.00139628835220453,0.999882416410599,0.00139628835220453,0.999882416410599,0.999882416410599
"ASV13",0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.963164420257324,0.0098138971258801,0.963164420257324,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.33734088204351,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.0098138971258801,0.33734088204351,0.0098138971258801,0.963164420257324,0.33734088204351,0.999255971268228,0.0098138971258801,0.963164420257324,0.33734088204351,0.999255971268228,0.33734088204351,0.999255971268228,0.33734088204351
"ASV14",0.00487697859509618,0.176232065040502,0.903275958820566,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.176232065040502,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.176232065040502,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.176232065040502,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.176232065040502,0.176232065040502,0.176232065040502,0.00487697859509618,0.00487697859509618,0.176232065040502,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.176232065040502,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.00487697859509618,0.903275958820566,0.99755294367757,0.903275958820566,0.00487697859509618,0.99755294367757,0.00487697859509618,0.99755294367757,0.99755294367757
"ASV15",0.980631291952757,0.980631291952757,0.980631291952757,0.520629016969623,0.520629016969623,0.0227670244431543,0.520629016969623,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.999576491167801,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.520629016969623,0.980631291952757,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.980631291952757,0.980631291952757,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.520629016969623,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.0227670244431543,0.520629016969623,0.980631291952757,0.999576491167801,0.980631291952757,0.980631291952757,0.520629016969623,0.999576491167801,0.0227670244431543,0.999576491167801,0.999576491167801
"ASV16",0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.244316543938985,0.692564969556366,0.692564969556366,0.692564969556366,0.244316543938985,0.244316543938985
"ASV17",0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.119374219887174,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.119374219887174,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.00106606314021667,0.945110360157216,0.119374219887174,0.999542978807921,0.00106606314021667,0.999542978807921,0.00106606314021667,0.119374219887174,0.999542978807921
"ASV18",0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.252188927604893,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.252188927604893,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.0087253883626262,0.252188927604893,0.0087253883626262,0.0087253883626262,0.252188927604893,0.0087253883626262,0.252188927604893,0.252188927604893,0.252188927604893,0.928163214914609,0.0087253883626262,0.997983943268312,0.0087253883626262,0.997983943268312,0.928163214914609
"ASV19",0.205304405712577,0.889487937394847,0.205304405712577,0.889487937394847,0.205304405712577,0.205304405712577,0.205304405712577,0.590498844750915,0.205304405712577,0.205304405712577,0.590498844750915,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.590498844750915,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.590498844750915,0.205304405712577,0.205304405712577,0.205304405712577,0.590498844750915,0.205304405712577,0.590498844750915,0.590498844750915,0.205304405712577,0.205304405712577,0.590498844750915,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.590498844750915,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577,0.205304405712577
"ASV20",0.250264786049379,0.250264786049379,0.250264786049379,0.574859950790444,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.574859950790444,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.574859950790444,0.250264786049379,0.250264786049379,0.250264786049379,0.574859950790444,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.250264786049379,0.845615197664004,0.250264786049379,0.574859950790444,0.250264786049379,0.250264786049379,0.574859950790444,0.250264786049379,0.250264786049379,0.574859950790444,0.250264786049379,0.574859950790444,0.574859950790444,0.250264786049379,0.250264786049379,0.250264786049379,0.574859950790444,0.250264786049379
