"","tdna001","tdna002","tdna003","tdna004","tdna005","tdna006","tdna007","tdna008","tdna009","tdna010","tdna011","tdna012","tdna013","tdna014","tdna015","tdna016","tdna017","tdna018","tdna019","tdna020","tdna021","tdna022","tdna023","tdna024","tdna025","tdna026","tdna027","tdna028","tdna029","tdna030","tdna031","tdna032","tdna033","tdna034","tdna035","tdna036","tdna037","tdna038","tdna039","tdna040","tdna041","tdna042","tdna044","tdna045","tdna046","tdna047","tdna048","tdna049","tdna050","tdna051","tdna052","tdna053","tdna054","tdna055","tdna056","tdna057"
"ASV131",0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.739218694215669,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591,0.151192672940591
"ASV132",0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.740624330078765,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364,0.160319224591364
"ASV133",0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.733126600896974,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668,0.173771166803668
"ASV134",0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.740877911774277,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195,0.13467248382195
"ASV135",0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.745148515197681,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034,0.163184842801034
"ASV136",0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.649537712962395,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.957938150369222,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.649537712962395,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.649537712962395,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368,0.13105913072368
"ASV137",0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.96967965646593,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.96967965646593,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.594269849146965,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.594269849146965,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.594269849146965,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554,0.0628639011668554
"ASV138",0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.737579738438704,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449,0.134612097950449
"ASV139",0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.746070686298524,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773,0.13809359119773
"ASV140",0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.733189869121944,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923,0.154863649047923
"ASV141",0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.725897692620358,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541,0.140325392718541
"ASV142",0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.58462295495918,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.58462295495918,0.58462295495918,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.58462295495918,0.58462295495918,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.58462295495918,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.58462295495918,0.28252607707169,0.28252607707169,0.28252607707169,0.58462295495918,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169,0.28252607707169
"ASV143",0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.750635345631498,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245,0.166655139353245
"ASV144",0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.671779822884519,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.671779822884519,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.671779822884519,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.671779822884519,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591,0.253169896100591
"ASV145",0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.743763273970586,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441,0.185242086746441
"ASV146",0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.743353961416631,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778,0.156455354733778
"ASV147",0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967,0.735397987822808,0.150285331560967,0.150285331560967,0.150285331560967,0.150285331560967
"ASV148",0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.737705004115583,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604,0.156793416077604
"ASV149",0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.724681808428354,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.724681808428354,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332,0.233460201916332
"ASV150",0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.159800350766749,0.748413435101914,0.159800350766749,0.159800350766749
"ASV151",0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.734969164925998,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374,0.15105002520374
"ASV152",0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.747160314367497,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472,0.200599602940472
"ASV153",0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.732738991707564,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626,0.146225349265626
"ASV154",0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.733636054954907,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616,0.170686600882616
"ASV155",0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.718863590103191,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.718863590103191,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102,0.236907351356102
"ASV156",0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.747128512065414,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659,0.188902940889659
"ASV157",0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.733508998599986,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604,0.148925534277604
"ASV158",0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.694126935058942,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.694126935058942,0.244395536298761,0.694126935058942,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761,0.244395536298761
"ASV159",0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628,0.752694308412343,0.142227922605628,0.142227922605628,0.142227922605628,0.142227922605628
"ASV160",0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.708766211578018,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.708766211578018,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523,0.200521437021523
